numero_ata;numero_item;codigo_unidade;nome_unidade;tipo_participacao;qtd_reservada;saldo_remanejamento;qtd_empenhada;saldo_empenho;data_atualizacao_saldo
00043/2024;00285;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;297.0;297.0;0.0;297.0;2025-11-20T04:41:00
00043/2024;00285;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00286;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;300.0;265.0;35.0;265.0;2025-11-20T04:41:00
00043/2024;00286;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00287;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;500.0;470.0;30.0;470.0;2025-11-20T04:41:00
00043/2024;00287;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00288;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1178.0;1116.0;62.0;1116.0;2025-11-20T04:41:00
00043/2024;00288;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00289;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;396.0;396.0;0.0;396.0;2025-11-20T04:41:00
00043/2024;00289;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00290;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1712.0;1604.0;108.0;1604.0;2025-11-20T04:41:00
00043/2024;00290;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00292;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;500.0;477.0;23.0;477.0;2025-11-20T04:41:00
00043/2024;00292;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00293;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;927.0;927.0;;;
00043/2024;00293;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00294;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;330.0;300.0;30.0;300.0;2025-11-20T04:41:00
00043/2024;00294;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00295;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;50.0;0.0;50.0;0.0;2025-11-20T04:41:00
00043/2024;00295;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00296;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;200.0;200.0;0.0;200.0;2025-11-20T04:41:00
00043/2024;00296;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00297;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1000.0;879.0;121.0;879.0;2025-11-20T04:41:00
00043/2024;00297;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00299;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;800.0;770.0;30.0;770.0;2025-11-20T04:41:00
00043/2024;00299;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00300;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;300.0;300.0;;;
00043/2024;00300;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00301;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;594.0;536.0;58.0;536.0;2025-06-19T10:44:13
00043/2024;00301;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00302;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;250.0;250.0;;;
00043/2024;00302;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00303;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;66.0;56.0;10.0;56.0;2025-06-19T10:44:14
00043/2024;00303;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00304;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;100.0;100.0;;;
00043/2024;00304;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00305;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;900.0;820.0;80.0;820.0;2025-06-19T10:44:14
00043/2024;00305;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00306;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;300.0;280.0;20.0;280.0;2025-06-19T10:44:15
00043/2024;00306;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00310;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;300.0;266.0;34.0;266.0;2025-11-20T04:41:00
00043/2024;00310;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00311;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;380.0;348.0;32.0;348.0;2025-11-20T04:41:00
00043/2024;00311;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00313;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;200.0;200.0;;;
00043/2024;00313;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00314;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;50.0;45.0;5.0;45.0;2025-11-20T04:41:00
00043/2024;00314;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00315;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;200.0;155.0;45.0;155.0;2025-11-20T04:41:00
00043/2024;00315;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00316;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;500.0;320.0;180.0;320.0;2025-11-20T04:41:00
00043/2024;00316;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00317;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;200.0;200.0;;;
00043/2024;00317;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00319;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;264.0;264.0;;;
00043/2024;00319;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00325;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;700.0;680.0;20.0;680.0;2025-11-20T04:41:00
00043/2024;00325;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00326;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;883.0;833.0;50.0;833.0;2025-11-20T04:41:00
00043/2024;00326;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00327;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;895.0;880.0;15.0;880.0;2025-06-19T10:44:19
00043/2024;00327;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00328;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;693.0;693.0;;;
00043/2024;00328;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00329;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;198.0;188.0;10.0;188.0;2025-06-19T10:44:20
00043/2024;00329;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00331;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1422.0;1422.0;;;
00043/2024;00331;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00332;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1458.0;1458.0;;;
00043/2024;00332;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00333;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;296.0;296.0;;;
00043/2024;00333;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00334;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;296.0;296.0;;;
00043/2024;00334;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00335;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1538.0;1538.0;;;
00043/2024;00335;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00336;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;296.0;296.0;;;
00043/2024;00336;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00337;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;89.0;89.0;;;
00043/2024;00337;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00338;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;593.0;593.0;;;
00043/2024;00338;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00339;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;185.0;185.0;;;
00043/2024;00339;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00340;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;37.0;37.0;;;
00043/2024;00340;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00341;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;267.0;267.0;;;
00043/2024;00341;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00342;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;185.0;185.0;;;
00043/2024;00342;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00343;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;20.0;20.0;;;
00043/2024;00343;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00344;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;267.0;267.0;;;
00043/2024;00344;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00345;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;267.0;267.0;;;
00043/2024;00345;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00346;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;178.0;178.0;;;
00043/2024;00346;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00347;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;534.0;534.0;;;
00043/2024;00347;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00348;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;534.0;534.0;;;
00043/2024;00348;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00349;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;711.0;711.0;;;
00043/2024;00349;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00350;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;178.0;178.0;;;
00043/2024;00350;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00352;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;296.0;296.0;;;
00043/2024;00352;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00353;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;578.0;578.0;;;
00043/2024;00353;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00354;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1526.0;1526.0;;;
00043/2024;00354;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00355;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;333.0;333.0;;;
00043/2024;00355;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00356;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00356;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;464.0;464.0;0.0;464.0;2025-11-20T04:41:00
00043/2024;00357;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00357;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;30.0;30.0;0.0;30.0;2025-11-20T04:41:00
00043/2024;00358;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2024;00358;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;46.0;46.0;0.0;46.0;2025-11-20T04:41:00
00043/2025;00001;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;187.0;187.0;;;
00043/2025;00001;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2025;00001;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;75.0;37.0;38.0;37.0;2025-12-31T09:58:49
00043/2025;00001;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;338.0;338.0;;;
00043/2025;00002;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;63.0;63.0;;;
00043/2025;00002;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2025;00002;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;25.0;25.0;;;
00043/2025;00002;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;112.0;112.0;;;
00043/2025;00039;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2025;00039;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;7.0;7.0;;;
00043/2025;00039;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;113.0;113.0;;;
00043/2025;00040;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2025;00040;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;3.0;3.0;;;
00043/2025;00040;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;37.0;37.0;;;
00043/2025;00081;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00043/2025;00081;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;60.0;60.0;;;
00044/2024;00004;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00004;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1276.0;616.0;660.0;616.0;2025-11-20T04:41:00
00044/2024;00009;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00009;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;15.0;15.0;0.0;15.0;2025-11-20T04:41:00
00044/2024;00015;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00015;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;203.0;203.0;0.0;203.0;2025-11-20T04:41:00
00044/2024;00016;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00016;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;203.0;203.0;0.0;203.0;2025-11-20T04:41:00
00044/2024;00017;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00017;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;203.0;203.0;0.0;203.0;2025-11-20T04:41:00
00044/2024;00021;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00021;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;609.0;609.0;0.0;609.0;2025-11-20T04:41:00
00044/2024;00026;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00026;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1085.0;1085.0;;;
00044/2024;00035;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00035;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;19.0;19.0;;;
00044/2024;00039;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00039;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2000.0;2000.0;;;
00044/2024;00047;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00047;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;106.0;106.0;;;
00044/2024;00052;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00052;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1536.0;1536.0;;;
00044/2024;00053;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00053;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;1382.0;1382.0;;;
00044/2024;00064;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00064;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;789.0;789.0;;;
00044/2024;00065;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00065;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2074.0;2074.0;;;
00044/2024;00066;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00066;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2074.0;2074.0;;;
00044/2024;00067;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00067;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2074.0;2074.0;;;
00044/2024;00068;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00068;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;2074.0;2074.0;;;
00044/2024;00072;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00072;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;512.0;512.0;;;
00044/2024;00082;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00082;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1879.0;0.0;1879.0;0.0;2025-06-25T10:41:57
00044/2024;00092;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00092;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1845.0;0.0;1845.0;0.0;2025-06-19T10:43:25
00044/2024;00097;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00097;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;492.0;0.0;492.0;0.0;2025-06-19T10:43:26
00044/2024;00109;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00109;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;10.0;0.0;10.0;0.0;2025-06-19T10:43:29
00044/2024;00123;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00123;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1199.0;0.0;1199.0;0.0;2025-06-19T10:43:32
00044/2024;00124;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00124;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;18.0;0.0;18.0;0.0;2025-06-19T10:43:33
00044/2024;00125;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00125;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;581.0;0.0;581.0;0.0;2025-06-19T10:43:33
00044/2024;00127;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00127;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;160.0;0.0;160.0;0.0;2025-06-25T10:41:58
00044/2024;00130;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00130;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;2066.0;0.0;2066.0;0.0;2025-06-19T10:43:34
00044/2024;00141;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00141;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-06-25T10:41:57
00044/2024;00142;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00142;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-06-25T10:41:57
00044/2024;00143;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00143;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-06-19T10:43:36
00044/2024;00144;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00144;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-06-25T10:41:57
00044/2024;00145;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00145;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-06-25T10:41:56
00044/2024;00146;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
00044/2024;00146;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;200.0;0.0;200.0;0.0;2025-06-19T10:43:36
00044/2024;00154;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;0.0;0.0;;;
